Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
219520_s_at,8.090505877510639,9.2442886913,-1.1537828137893609,-15.220050238175858,1.9171290323054806e-31,6.622652673833177e-30,True,Downregulated,WWC3,WWC family member 3,WWC3
1553844_a_at,2.2393536545106385,3.39294787476,-1.1535942202493614,-11.42726420144229,6.332338594798237e-20,8.021459341964625e-19,True,Downregulated,C10orf67,chromosome 10 open reading frame 67,C10orf67
228201_at,7.8660533768404255,9.019589079949998,-1.153535703109573,-15.785436503583213,4.708572915611824e-33,1.8787485373820295e-31,True,Downregulated,ARL13B,ADP-ribosylation factor-like 13B,ARL13B
212308_at,6.480923409031916,7.633504793310001,-1.1525813842780854,-16.380634842843538,7.197737403067851e-37,4.2125952552927905e-35,True,Downregulated,CLASP2,cytoplasmic linker associated protein 2,CLASP2
213908_at,4.206711077393617,5.3590860860100005,-1.1523750086163833,-13.681882539065743,5.250898699156832e-30,1.6019559695567179e-28,True,Downregulated,WHAMMP2,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2 /// WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3",WHAMMP2
236473_at,3.9534736685106378,5.1046674455000005,-1.1511937769893628,-9.687334977575679,2.5496276482234627e-18,2.799801402354985e-17,True,Downregulated,CC2D2A,coiled-coil and C2 domain containing 2A,CC2D2A
212538_at,10.07026723919149,11.22105392348,-1.1507866842885104,-11.919953646384824,8.778766940007432e-24,1.5526956877186442e-22,True,Downregulated,DOCK9,dedicator of cytokinesis 9,DOCK9
203423_at,7.259093698999998,8.408442289920002,-1.1493485909200034,-7.55256282803557,1.1650414579029225e-11,6.706220018703616e-11,True,Downregulated,RBP1,"retinol binding protein 1, cellular",RBP1
218127_at,8.46860534156383,9.6178520942,-1.14924675263617,-15.932933087908452,1.606822242781873e-35,8.077059920585592e-34,True,Downregulated,NFYB,"nuclear transcription factor Y, beta",NFYB
1558501_at,3.925843809351064,5.07494289859,-1.149099089238936,-7.672974097328275,3.3911548537254814e-12,2.0598154145960332e-11,True,Downregulated,DNM3,dynamin 3,DNM3
206580_s_at,8.478208506744682,9.62700016381,-1.148791657065317,-12.567870550491154,1.3921144623171735e-23,2.4199512099977768e-22,True,Downregulated,EFEMP2,EGF containing fibulin-like extracellular matrix protein 2,EFEMP2
206874_s_at,9.284818483212765,10.43320748765,-1.1483890044372345,-13.183281358300476,6.567984296858122e-27,1.527304813622183e-25,True,Downregulated,SLK,STE20-like kinase,SLK
225875_s_at,6.278726199148935,7.426374622149998,-1.1476484230010628,-8.861058294051677,7.893924314495095e-15,6.281737138325688e-14,True,Downregulated,NIPAL3,NIPA-like domain containing 3,NIPAL3
207111_at,3.954504722659575,5.10193625215,-1.147431529490425,-10.241351482146564,5.570726629013654e-19,6.4854351183577574e-18,True,Downregulated,EMR1,"egf-like module containing, mucin-like, hormone receptor-like 1",EMR1
208711_s_at,8.617611470978723,9.765025908370001,-1.1474144373912782,-7.553870286748151,2.456679585579986e-12,1.5123608583038242e-11,True,Downregulated,CCND1,cyclin D1,CCND1
208206_s_at,4.886502211680851,6.03362164652,-1.1471194348391496,-10.435044449888192,1.4396705845575198e-19,1.767095437266334e-18,True,Downregulated,RASGRP2,RAS guanyl releasing protein 2 (calcium and DAG-regulated),RASGRP2
209607_x_at,8.632352854287236,9.779391846380001,-1.1470389920927655,-11.39333163887363,3.547756745859172e-22,5.4786001818197365e-21,True,Downregulated,LOC101929857,"sulfotransferase 1A3/1A4-like /// SLX1A-SULT1A3 readthrough (NMD candidate) /// SLX1B-SULT1A4 readthrough (NMD candidate) /// sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3 /// sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4",LOC101929857
228603_at,7.981862944212764,9.128528715089999,-1.1466657708772345,-15.681048712090972,8.80239839982939e-32,3.1271188925576192e-30,True,Downregulated,ACTR3,ARP3 actin-related protein 3 homolog (yeast),ACTR3
200811_at,8.862945733489363,10.00917387103,-1.1462281375406373,-15.623215101651287,3.4678304046783355e-33,1.3992552599101946e-31,True,Downregulated,CIRBP,cold inducible RNA binding protein,CIRBP
236016_at,5.285102448063828,6.430999890650001,-1.1458974425861728,-9.983288311773666,2.3193698896499706e-18,2.556344854194945e-17,True,Downregulated,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",SMARCE1
203473_at,8.72404063819149,9.86975142981,-1.1457107916185105,-9.150255514578765,3.309952021791759e-16,2.9940982079396497e-15,True,Downregulated,SLCO2B1,"solute carrier organic anion transporter family, member 2B1",SLCO2B1
204882_at,6.306035744808512,7.451620051799999,-1.1455843069914868,-9.015340221981177,2.779947997121268e-15,2.31279633369164e-14,True,Downregulated,ARHGAP25,Rho GTPase activating protein 25,ARHGAP25
227325_at,6.726848388000001,7.87217648682,-1.1453280988199985,-13.94623066342494,2.2008019431742664e-29,6.330071300297919e-28,True,Downregulated,PRR24,proline rich 24,PRR24
204505_s_at,5.2036588333829785,6.348639391659999,-1.1449805582770205,-10.056476725145334,1.2625190854434467e-18,1.4227079725468514e-17,True,Downregulated,DMTN,dematin actin binding protein,DMTN
218627_at,10.93155632756383,12.076506037499996,-1.1449497099361654,-9.401539703452475,4.423323550837918e-16,3.9605939821103426e-15,True,Downregulated,DRAM1,DNA-damage regulated autophagy modulator 1,DRAM1
227703_s_at,4.828789763670213,5.97305047885,-1.1442607151797874,-6.872491932463594,2.0637738152329198e-10,1.0454147525533792e-09,True,Downregulated,SYTL4,synaptotagmin-like 4,SYTL4
230154_at,5.188653970563831,6.33113231156,-1.1424783409961696,-16.144059979171157,1.8856099963520988e-37,1.1684264892142164e-35,True,Downregulated,WAC,WW domain containing adaptor with coiled-coil,WAC
228727_at,6.4736144395957425,7.615879496859999,-1.1422650572642565,-14.00622106764342,8.494124244569963e-30,2.552318249265028e-28,True,Downregulated,ANXA11,annexin A11,ANXA11
212796_s_at,7.679326760393617,8.82051842848,-1.1411916680863827,-13.996042430237381,1.074553399725366e-27,2.6782172918270867e-26,True,Downregulated,TBC1D2B,"TBC1 domain family, member 2B",TBC1D2B
223392_s_at,4.551761281180852,5.69279404163,-1.1410327604491481,-9.05678548397859,3.333776784865516e-16,3.0141287300517167e-15,True,Downregulated,TSHZ3,teashirt zinc finger homeobox 3,TSHZ3
1557174_a_at,6.3819108448723405,7.522763116419998,-1.140852271547658,-10.572024646443658,9.985224008264412e-20,1.2437824421225328e-18,True,Downregulated,IRAK1BP1,interleukin-1 receptor-associated kinase 1 binding protein 1,IRAK1BP1
225137_at,5.665583850223404,6.80624425305,-1.1406604028265956,-12.415637653696761,2.039153004501082e-25,4.1779270157792494e-24,True,Downregulated,NFATC3,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3",NFATC3
234987_at,10.588807904585106,11.727996513699997,-1.1391886091148908,-12.614459157317725,1.0575169967224866e-25,2.2175286232247823e-24,True,Downregulated,SAMHD1,SAM domain and HD domain 1,SAMHD1
40850_at,5.655073101776596,6.7942075415200005,-1.1391344397434047,-9.96713619711474,4.2900636141318666e-19,5.0392085946647e-18,True,Downregulated,FKBP8,"FK506 binding protein 8, 38kDa",FKBP8
243611_at,3.7329998115744676,4.870931023340001,-1.1379312117655331,-8.963986719852947,1.156183192803031e-15,9.957801314348092e-15,True,Downregulated,MICALCL,MICAL C-terminal like,MICALCL
226599_at,6.699240110925532,7.836662209449998,-1.1374220985244659,-9.636803822193993,1.991906176787298e-17,2.0093148091650715e-16,True,Downregulated,FHDC1,FH2 domain containing 1,FHDC1
208018_s_at,8.277643720712765,9.41419393463,-1.1365502139172339,-9.546603476463888,3.3127503515213616e-17,3.275962316729692e-16,True,Downregulated,HCK,"HCK proto-oncogene, Src family tyrosine kinase",HCK
232629_at,2.5805166982765955,3.71696603052,-1.1364493322434046,-7.285875754506465,1.3815865941029071e-11,7.8985986979612e-11,True,Downregulated,PROK2,prokineticin 2,PROK2
226591_at,5.198285282968085,6.33422641688,-1.1359411339119152,-7.022088672936612,1.1608756162148444e-10,6.036822575048982e-10,True,Downregulated,PWAR6,Prader Willi/Angelman region RNA 6,PWAR6
205987_at,6.045701557021276,7.1812474908600015,-1.135545933838725,-5.985876015144445,1.8458011195940825e-08,7.659768460650206e-08,True,Downregulated,CD1C,CD1c molecule,CD1C
225793_at,9.174659614297871,10.30972412903,-1.1350645147321288,-13.319683266341832,2.387571884798785e-25,4.855120657685725e-24,True,Downregulated,LIX1L,Lix1 homolog (mouse)-like,LIX1L
201389_at,8.243466609117021,9.37850536804,-1.1350387589229793,-10.63134954953675,2.804009134619485e-19,3.353712148424363e-18,True,Downregulated,ITGA5,"integrin, alpha 5 (fibronectin receptor, alpha polypeptide)",ITGA5
234472_at,3.254245036308511,4.388948382029999,-1.134703345721488,-9.144069008460113,8.920229744984875e-17,8.455824410711253e-16,True,Downregulated,GALNT13,polypeptide N-acetylgalactosaminyltransferase 13,GALNT13
212923_s_at,9.04353355355319,10.17768125097,-1.1341476974168092,-12.970688755101092,1.248926670683001e-25,2.604682819284835e-24,True,Downregulated,PXDC1,PX domain containing 1,PXDC1
227909_at,5.3543431714574465,6.488412653519999,-1.1340694820625528,-6.764644503304,4.2475328348673724e-10,2.0804826614714188e-09,True,Downregulated,LINC00086,long intergenic non-protein coding RNA 86 /// long intergenic non-protein coding RNA 87,LINC00086
222934_s_at,6.503642187202128,7.63713206152,-1.1334898743178723,-7.228494861768567,1.1624363345076793e-11,6.692656892296087e-11,True,Downregulated,CLEC4E,"C-type lectin domain family 4, member E",CLEC4E
226390_at,7.498895612404255,8.63062279024,-1.131727177835745,-11.379553656440125,1.566538473822262e-21,2.27477965315886e-20,True,Downregulated,STARD4,StAR-related lipid transfer (START) domain containing 4,STARD4
212427_at,4.995585126468086,6.12720625059,-1.1316211241219136,-11.824172530268049,2.9127340274364837e-24,5.352385117857831e-23,True,Downregulated,KIAA0368,KIAA0368,KIAA0368
202073_at,8.223478387085107,9.35407636324,-1.1305979761548937,-12.091883601427925,1.775903108469813e-23,3.060516648258807e-22,True,Downregulated,OPTN,optineurin,OPTN
221541_at,9.15466059534043,10.28517841522,-1.1305178198795716,-7.69204341877567,8.570546781574768e-13,5.516039597867422e-12,True,Downregulated,CRISPLD2,cysteine-rich secretory protein LCCL domain containing 2,CRISPLD2
212463_at,10.151577067595744,11.281631436599998,-1.1300543690042542,-13.956331716246323,3.7630349321201225e-27,8.955690126504996e-26,True,Downregulated,CD59,"CD59 molecule, complement regulatory protein",CD59
223693_s_at,3.9444446141063834,5.073638646589999,-1.1291940324836158,-16.767897771136127,5.514609727417185e-38,3.5996213446463676e-36,True,Downregulated,RADIL,Ras association and DIL domains,RADIL
227526_at,4.709768395095745,5.83888043696,-1.1291120418642553,-7.121851995916203,6.357585481951707e-11,3.4024785346492985e-10,True,Downregulated,CDON,"cell adhesion associated, oncogene regulated",CDON
227297_at,7.661693510808511,8.790651613,-1.128958102191489,-8.10601465831629,3.6817059221937293e-13,2.4626816904752135e-12,True,Downregulated,ITGA9,"integrin, alpha 9",ITGA9
207895_at,3.664483794074469,4.7928837092,-1.1283999151255308,-13.4359568954318,1.0364399792929214e-28,2.8197248723444143e-27,True,Downregulated,NAALADL1,N-acetylated alpha-linked acidic dipeptidase-like 1,NAALADL1
214717_at,3.951438574712766,5.079654002599999,-1.1282154278872332,-12.662048124417515,4.478650077829496e-27,1.057456861659953e-25,True,Downregulated,PKI55,DKFZp434H1419,PKI55
201425_at,11.668460671159576,12.796242492299998,-1.127781821140422,-12.53042338404363,4.205943224457658e-24,7.632282802654506e-23,True,Downregulated,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial),ALDH2
230093_at,6.616681780255318,7.74441473775,-1.1277329574946817,-3.6700966137500997,0.0003196817767958443,0.0008066430871993469,True,Downregulated,RSPH1,radial spoke head 1 homolog (Chlamydomonas),RSPH1
235635_at,6.664916484914893,7.7926107369199995,-1.1276942520051065,-10.309930575088687,1.0678556599224358e-19,1.3258468265140382e-18,True,Downregulated,ARHGAP5,Rho GTPase activating protein 5,ARHGAP5
203706_s_at,8.15286733874468,9.28047861709,-1.12761127834532,-8.653632379813994,2.607711573587069e-14,1.9616555901671904e-13,True,Downregulated,FZD7,frizzled class receptor 7,FZD7
203890_s_at,5.306973104968084,6.43428285165,-1.1273097466819157,-6.90472179584778,7.171102864550451e-11,3.820752240442898e-10,True,Downregulated,DAPK3,death-associated protein kinase 3 /// microRNA 637,DAPK3
213156_at,9.039595528159575,10.16515934935,-1.1255638211904255,-10.179301604118042,2.899526132709863e-18,3.1672199954088687e-17,True,Downregulated,ZBTB20,zinc finger and BTB domain containing 20,ZBTB20
226988_s_at,5.399354366606384,6.524581897859999,-1.125227531253615,-9.401670290699881,2.786105905683287e-17,2.775064671168172e-16,True,Downregulated,MYH14,"myosin, heavy chain 14, non-muscle",MYH14
230087_at,2.7824093705851065,3.9074301921200005,-1.125020821534894,-10.614460926497262,1.3519582194800715e-20,1.8238380936281696e-19,True,Downregulated,PRIMA1,proline rich membrane anchor 1,PRIMA1
201372_s_at,3.451487775234043,4.576105499219999,-1.1246177239859558,-13.876063965697545,1.6934315538297096e-30,5.395906964116395e-29,True,Downregulated,CUL3,cullin 3,CUL3
229265_at,8.346271001808512,9.470686222289999,-1.1244152204814863,-15.008927901000922,7.978109321225226e-33,3.10724538704866e-31,True,Downregulated,SKI,SKI proto-oncogene,SKI
218031_s_at,8.45882762730851,9.58315380038,-1.1243261730714895,-15.363820930740294,2.738177750701287e-31,9.303577289906471e-30,True,Downregulated,FOXN3,forkhead box N3,FOXN3
213385_at,6.125971655244682,7.24982261189,-1.1238509566453176,-8.30831986110533,1.9215437016250139e-13,1.3238394970616497e-12,True,Downregulated,CHN2,chimerin 2,CHN2
228391_at,7.556381956723405,8.679715173399998,-1.1233332166765928,-9.135439382822126,1.6555652717524713e-15,1.4054014158219447e-14,True,Downregulated,CYP4V2,"cytochrome P450, family 4, subfamily V, polypeptide 2",CYP4V2
225270_at,6.496639268085106,7.6194702761899995,-1.1228310081048933,-9.469822476694121,1.1225705172410825e-16,1.0548318979791905e-15,True,Downregulated,NEO1,neogenin 1,NEO1
238226_at,4.834980397968086,5.957165680109999,-1.1221852821419134,-13.50021885478412,2.3571445079679763e-29,6.765281457073936e-28,True,Downregulated,TMEM255B,transmembrane protein 255B,TMEM255B
231950_at,4.780484166680851,5.9019420596100005,-1.1214578929291497,-8.919954915982261,5.536751334740037e-16,4.903667170925863e-15,True,Downregulated,ZNF658,zinc finger protein 658,ZNF658
231077_at,4.866737712553191,5.987904100730001,-1.1211663881768095,-3.759549345196937,0.0002297017483632709,0.0005912206650460299,True,Downregulated,C1orf192,chromosome 1 open reading frame 192,C1orf192
229225_at,6.113854265085108,7.2345011462299995,-1.120646881144891,-8.932563793163563,1.4139700106580772e-15,1.2083220685296368e-14,True,Downregulated,NRP2,neuropilin 2,NRP2
226358_at,6.50662982937234,7.6270089940600005,-1.1203791646876606,-13.393385893328727,1.1199293154885287e-25,2.342921748847375e-24,True,Downregulated,APH1B,APH1B gamma secretase subunit,APH1B
204872_at,8.049812034946807,9.16976891195,-1.119956877003192,-14.350240543451894,8.946504684031304e-28,2.2454349087041893e-26,True,Downregulated,TLE4,transducin-like enhancer of split 4,TLE4
226875_at,8.997234823989363,10.11684146775,-1.119606643760637,-9.833216922784542,2.898311621604983e-17,2.883621695886896e-16,True,Downregulated,DOCK11,dedicator of cytokinesis 11,DOCK11
219884_at,4.789802119829787,5.909291431280001,-1.1194893114502138,-9.07020519073681,1.6798281634558313e-16,1.556170127448077e-15,True,Downregulated,LHX6,LIM homeobox 6,LHX6
225102_at,9.1695052013617,10.288562224030002,-1.1190570226683025,-11.173531895444677,3.6560805487389227e-20,4.731615697653313e-19,True,Downregulated,MGLL,monoglyceride lipase,MGLL
205600_x_at,4.493616621,5.61217274866,-1.1185561276599998,-8.719437085500552,3.547727042977665e-15,2.9217278630163326e-14,True,Downregulated,HOXB5,homeobox B5,HOXB5
221600_s_at,7.172505697861703,8.290075697530002,-1.1175699996682988,-13.83606018852305,8.096303802362403e-30,2.439595497556662e-28,True,Downregulated,AAMDC,"adipogenesis associated, Mth938 domain containing",AAMDC
242569_at,6.741298342659573,7.8552820929000005,-1.1139837502404273,-11.67925009432763,1.0778656949634817e-23,1.8927223071924853e-22,True,Downregulated,STAM2,signal transducing adaptor molecule (SH3 domain and ITAM motif) 2,STAM2
227113_at,4.699013240319149,5.8124874902800014,-1.113474249960852,-7.653790098637097,3.029205178508427e-12,1.848523141947518e-11,True,Downregulated,ADHFE1,"alcohol dehydrogenase, iron containing, 1",ADHFE1
219509_at,3.195918392095746,4.309015599089999,-1.1130972069942535,-11.222147075215535,2.275730542767123e-21,3.2631949606310975e-20,True,Downregulated,MYOZ1,myozenin 1,MYOZ1
231130_at,6.748991697776596,7.8612489544500015,-1.1122572566734057,-8.243237235447477,7.503687013763719e-14,5.37694257557015e-13,True,Downregulated,FKBP7,FK506 binding protein 7,FKBP7
206115_at,8.055851557212765,9.1672924622,-1.1114409049872354,-5.24237918405002,4.1592495526915627e-07,1.4917908023449331e-06,True,Downregulated,EGR3,early growth response 3,EGR3
201535_at,9.674419758904255,10.785633177720001,-1.1112134188157459,-15.213892986389324,4.943668540757919e-33,1.969630786171892e-31,True,Downregulated,UBL3,ubiquitin-like 3,UBL3
230464_at,3.3872768113510636,4.498391761540001,-1.111114950188937,-11.003802410482924,3.2881791779442876e-20,4.271932494321533e-19,True,Downregulated,S1PR5,sphingosine-1-phosphate receptor 5,S1PR5
